# Time M1 M2 x1 y1 z1 x2 y2 z2 chi_1_x chi_1_y chi_1_z chi_2_x chi_2_y chi_2_z vx1 vy1 vz1 vx2 vy2 vz2
7.2382294738708822e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.8595529717765016e+00 7.3624910536935917e-01 0.0000000000000000e+00 1.8595529717765016e+00 -7.3624910536935917e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -9.2031138171169896e-02 -2.3244412147206270e-01 0.0000000000000000e+00 9.2031138171169896e-02 2.3244412147206270e-01 0.0000000000000000e+00
7.2633622150996004e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.8817615379084496e+00 6.7747584049058640e-01 0.0000000000000000e+00 1.8817615379084496e+00 -6.7747584049058640e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -8.4684480061323300e-02 -2.3522019223855620e-01 0.0000000000000000e+00 8.4684480061323300e-02 2.3522019223855620e-01 0.0000000000000000e+00
7.2884949563283186e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9021130325903057e+00 6.1803398874989890e-01 0.0000000000000000e+00 1.9021130325903057e+00 -6.1803398874989890e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -7.7254248593737362e-02 -2.3776412907378822e-01 0.0000000000000000e+00 7.7254248593737362e-02 2.3776412907378822e-01 0.0000000000000000e+00
7.3136276975570382e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9205873713538859e+00 5.5798221207845955e-01 0.0000000000000000e+00 1.9205873713538859e+00 -5.5798221207845955e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -6.9747776509807444e-02 -2.4007342141923574e-01 0.0000000000000000e+00 6.9747776509807444e-02 2.4007342141923574e-01 0.0000000000000000e+00
7.3387604387857564e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9371663222572619e+00 4.9737977432971098e-01 0.0000000000000000e+00 1.9371663222572619e+00 -4.9737977432971098e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -6.2172471791213872e-02 -2.4214579028215774e-01 0.0000000000000000e+00 6.2172471791213872e-02 2.4214579028215774e-01 0.0000000000000000e+00
7.3638931800144746e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9518335238774944e+00 4.3628648279308685e-01 0.0000000000000000e+00 1.9518335238774944e+00 -4.3628648279308685e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -5.4535810349135856e-02 -2.4397919048468680e-01 0.0000000000000000e+00 5.4535810349135856e-02 2.4397919048468680e-01 0.0000000000000000e+00
7.3890259212431928e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9645745014573770e+00 3.7476262917145137e-01 0.0000000000000000e+00 1.9645745014573770e+00 -3.7476262917145137e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -4.6845328646431421e-02 -2.4557181268217212e-01 0.0000000000000000e+00 4.6845328646431421e-02 2.4557181268217212e-01 0.0000000000000000e+00
7.4141586624719110e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9753766811902751e+00 3.1286893008046418e-01 0.0000000000000000e+00 1.9753766811902751e+00 -3.1286893008046418e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -3.9108616260058023e-02 -2.4692208514878439e-01 0.0000000000000000e+00 3.9108616260058023e-02 2.4692208514878439e-01 0.0000000000000000e+00
7.4392914037006292e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9842294026289553e+00 2.5066646712861135e-01 0.0000000000000000e+00 1.9842294026289553e+00 -2.5066646712861135e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -3.1333308391076418e-02 -2.4802867532861941e-01 0.0000000000000000e+00 3.1333308391076418e-02 2.4802867532861941e-01 0.0000000000000000e+00
7.4644241449293474e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9911239292061598e+00 1.8821662663703184e-01 0.0000000000000000e+00 1.9911239292061598e+00 -1.8821662663703184e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -2.3527078329628980e-02 -2.4889049115076997e-01 0.0000000000000000e+00 2.3527078329628980e-02 2.4889049115076997e-01 0.0000000000000000e+00
7.4895568861580657e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9960534568565429e+00 1.2558103905863033e-01 0.0000000000000000e+00 1.9960534568565429e+00 -1.2558103905863033e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -1.5697629882328791e-02 -2.4950668210706786e-01 0.0000000000000000e+00 1.5697629882328791e-02 2.4950668210706786e-01 0.0000000000000000e+00
7.5146896273867839e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9990131207314630e+00 6.2821518156260511e-02 0.0000000000000000e+00 1.9990131207314630e+00 -6.2821518156260511e-02 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -7.8526897695325639e-03 -2.4987664009143287e-01 0.0000000000000000e+00 7.8526897695325639e-03 2.4987664009143287e-01 0.0000000000000000e+00
7.5398223686155021e+01 5.0000000000000000e-01 5.0000000000000000e-01 -2.0000000000000000e+00 4.2875017582889126e-15 0.0000000000000000e+00 2.0000000000000000e+00 -4.2875017582889126e-15 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 -5.3593771978611408e-16 -2.5000000000000000e-01 0.0000000000000000e+00 5.3593771978611408e-16 2.5000000000000000e-01 0.0000000000000000e+00
7.5649551098442217e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9990131207314632e+00 -6.2821518156255501e-02 0.0000000000000000e+00 1.9990131207314632e+00 6.2821518156255501e-02 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 7.8526897695319377e-03 -2.4987664009143290e-01 0.0000000000000000e+00 -7.8526897695319377e-03 2.4987664009143290e-01 0.0000000000000000e+00
7.5900878510729399e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9960534568565431e+00 -1.2558103905862530e-01 0.0000000000000000e+00 1.9960534568565431e+00 1.2558103905862530e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.5697629882328163e-02 -2.4950668210706789e-01 0.0000000000000000e+00 -1.5697629882328163e-02 2.4950668210706789e-01 0.0000000000000000e+00
7.6152205923016581e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9911239292061602e+00 -1.8821662663702685e-01 0.0000000000000000e+00 1.9911239292061602e+00 1.8821662663702685e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.3527078329628356e-02 -2.4889049115077003e-01 0.0000000000000000e+00 -2.3527078329628356e-02 2.4889049115077003e-01 0.0000000000000000e+00
7.6403533335303763e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9842294026289560e+00 -2.5066646712860635e-01 0.0000000000000000e+00 1.9842294026289560e+00 2.5066646712860635e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 3.1333308391075794e-02 -2.4802867532861950e-01 0.0000000000000000e+00 -3.1333308391075794e-02 2.4802867532861950e-01 0.0000000000000000e+00
7.6654860747590945e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9753766811902758e+00 -3.1286893008045924e-01 0.0000000000000000e+00 1.9753766811902758e+00 3.1286893008045924e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 3.9108616260057405e-02 -2.4692208514878447e-01 0.0000000000000000e+00 -3.9108616260057405e-02 2.4692208514878447e-01 0.0000000000000000e+00
7.6906188159878127e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9645745014573779e+00 -3.7476262917144643e-01 0.0000000000000000e+00 1.9645745014573779e+00 3.7476262917144643e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 4.6845328646430803e-02 -2.4557181268217224e-01 0.0000000000000000e+00 -4.6845328646430803e-02 2.4557181268217224e-01 0.0000000000000000e+00
7.7157515572165309e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9518335238774955e+00 -4.3628648279308196e-01 0.0000000000000000e+00 1.9518335238774955e+00 4.3628648279308196e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 5.4535810349135246e-02 -2.4397919048468694e-01 0.0000000000000000e+00 -5.4535810349135246e-02 2.4397919048468694e-01 0.0000000000000000e+00
7.7408842984452491e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9371663222572630e+00 -4.9737977432970609e-01 0.0000000000000000e+00 1.9371663222572630e+00 4.9737977432970609e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 6.2172471791213262e-02 -2.4214579028215788e-01 0.0000000000000000e+00 -6.2172471791213262e-02 2.4214579028215788e-01 0.0000000000000000e+00
7.7660170396739673e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9205873713538872e+00 -5.5798221207845466e-01 0.0000000000000000e+00 1.9205873713538872e+00 5.5798221207845466e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 6.9747776509806833e-02 -2.4007342141923591e-01 0.0000000000000000e+00 -6.9747776509806833e-02 2.4007342141923591e-01 0.0000000000000000e+00
7.7911497809026855e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.9021130325903084e+00 -6.1803398874989079e-01 0.0000000000000000e+00 1.9021130325903084e+00 6.1803398874989079e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 7.7254248593736349e-02 -2.3776412907378855e-01 0.0000000000000000e+00 -7.7254248593736349e-02 2.3776412907378855e-01 0.0000000000000000e+00
7.8162825221314051e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.8817615379084514e+00 -6.7747584049058174e-01 0.0000000000000000e+00 1.8817615379084514e+00 6.7747584049058174e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 8.4684480061322717e-02 -2.3522019223855642e-01 0.0000000000000000e+00 -8.4684480061322717e-02 2.3522019223855642e-01 0.0000000000000000e+00
7.8414152633601233e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.8595529717765034e+00 -7.3624910536935451e-01 0.0000000000000000e+00 1.8595529717765034e+00 7.3624910536935451e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 9.2031138171169313e-02 -2.3244412147206292e-01 0.0000000000000000e+00 -9.2031138171169313e-02 2.3244412147206292e-01 0.0000000000000000e+00
7.8665480045888415e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.8355092513679629e+00 -7.9429578126955958e-01 0.0000000000000000e+00 1.8355092513679629e+00 7.9429578126955958e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 9.9286972658694947e-02 -2.2943865642099537e-01 0.0000000000000000e+00 -9.9286972658694947e-02 2.2943865642099537e-01 0.0000000000000000e+00
7.8916807458175597e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.8096541049320400e+00 -8.5155858313014332e-01 0.0000000000000000e+00 1.8096541049320400e+00 8.5155858313014332e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.0644482289126792e-01 -2.2620676311650501e-01 0.0000000000000000e+00 -1.0644482289126792e-01 2.2620676311650501e-01 0.0000000000000000e+00
7.9168134870462779e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.7820130483767369e+00 -9.0798099947909128e-01 0.0000000000000000e+00 1.7820130483767369e+00 9.0798099947909128e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.1349762493488641e-01 -2.2275163104709211e-01 0.0000000000000000e+00 -1.1349762493488641e-01 2.2275163104709211e-01 0.0000000000000000e+00
7.9419462282749961e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.7526133600877285e+00 -9.6350734820342798e-01 0.0000000000000000e+00 1.7526133600877285e+00 9.6350734820342798e-01 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.2043841852542850e-01 -2.1907667001096606e-01 0.0000000000000000e+00 -1.2043841852542850e-01 2.1907667001096606e-01 0.0000000000000000e+00
7.9670789695037143e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.7214840540078888e+00 -1.0180828315007397e+00 0.0000000000000000e+00 1.7214840540078888e+00 1.0180828315007397e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.2726035393759247e-01 -2.1518550675098611e-01 0.0000000000000000e+00 -1.2726035393759247e-01 2.1518550675098611e-01 0.0000000000000000e+00
7.9922117107324326e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.6886558510040321e+00 -1.0716535899579902e+00 0.0000000000000000e+00 1.6886558510040321e+00 1.0716535899579902e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.3395669874474878e-01 -2.1108198137550402e-01 0.0000000000000000e+00 -1.3395669874474878e-01 2.1108198137550402e-01 0.0000000000000000e+00
8.0173444519611508e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.6541611485491259e+00 -1.1241667557042578e+00 0.0000000000000000e+00 1.6541611485491259e+00 1.1241667557042578e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.4052084446303223e-01 -2.0677014356864074e-01 0.0000000000000000e+00 -1.4052084446303223e-01 2.0677014356864074e-01 0.0000000000000000e+00
8.0424771931898690e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.6180339887498973e+00 -1.1755705045849427e+00 0.0000000000000000e+00 1.6180339887498973e+00 1.1755705045849427e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.4694631307311784e-01 -2.0225424859373717e-01 0.0000000000000000e+00 -1.4694631307311784e-01 2.0225424859373717e-01 0.0000000000000000e+00
8.0676099344185886e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.5803100247513815e+00 -1.2258141073059521e+00 0.0000000000000000e+00 1.5803100247513815e+00 1.2258141073059521e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.5322676341324401e-01 -1.9753875309392269e-01 0.0000000000000000e+00 -1.5322676341324401e-01 1.9753875309392269e-01 0.0000000000000000e+00
8.0927426756473068e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.5410264855515794e+00 -1.2748479794973782e+00 0.0000000000000000e+00 1.5410264855515794e+00 1.2748479794973782e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.5935599743717227e-01 -1.9262831069394742e-01 0.0000000000000000e+00 -1.5935599743717227e-01 1.9262831069394742e-01 0.0000000000000000e+00
8.1178754168760250e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.5002221392609203e+00 -1.3226237306473023e+00 0.0000000000000000e+00 1.5002221392609203e+00 1.3226237306473023e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.6532796633091279e-01 -1.8752776740761504e-01 0.0000000000000000e+00 -1.6532796633091279e-01 1.8752776740761504e-01 0.0000000000000000e+00
8.1430081581047432e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.4579372548428247e+00 -1.3690942118573757e+00 0.0000000000000000e+00 1.4579372548428247e+00 1.3690942118573757e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.7113677648217196e-01 -1.8224215685535308e-01 0.0000000000000000e+00 -1.7113677648217196e-01 1.8224215685535308e-01 0.0000000000000000e+00
8.1681408993334614e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.4142135623730969e+00 -1.4142135623730931e+00 0.0000000000000000e+00 1.4142135623730969e+00 1.4142135623730931e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.7677669529663664e-01 -1.7677669529663712e-01 0.0000000000000000e+00 -1.7677669529663664e-01 1.7677669529663712e-01 0.0000000000000000e+00
8.1932736405621796e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.3690942118573795e+00 -1.4579372548428211e+00 0.0000000000000000e+00 1.3690942118573795e+00 1.4579372548428211e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.8224215685535264e-01 -1.7113677648217243e-01 0.0000000000000000e+00 -1.8224215685535264e-01 1.7113677648217243e-01 0.0000000000000000e+00
8.2184063817908978e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.3226237306473063e+00 -1.5002221392609170e+00 0.0000000000000000e+00 1.3226237306473063e+00 1.5002221392609170e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.8752776740761462e-01 -1.6532796633091329e-01 0.0000000000000000e+00 -1.8752776740761462e-01 1.6532796633091329e-01 0.0000000000000000e+00
8.2435391230196160e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.2748479794973822e+00 -1.5410264855515761e+00 0.0000000000000000e+00 1.2748479794973822e+00 1.5410264855515761e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.9262831069394701e-01 -1.5935599743717277e-01 0.0000000000000000e+00 -1.9262831069394701e-01 1.5935599743717277e-01 0.0000000000000000e+00
8.2686718642483342e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.2258141073059561e+00 -1.5803100247513784e+00 0.0000000000000000e+00 1.2258141073059561e+00 1.5803100247513784e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 1.9753875309392230e-01 -1.5322676341324451e-01 0.0000000000000000e+00 -1.9753875309392230e-01 1.5322676341324451e-01 0.0000000000000000e+00
8.2938046054770524e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.1755705045849498e+00 -1.6180339887498922e+00 0.0000000000000000e+00 1.1755705045849498e+00 1.6180339887498922e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.0225424859373653e-01 -1.4694631307311873e-01 0.0000000000000000e+00 -2.0225424859373653e-01 1.4694631307311873e-01 0.0000000000000000e+00
8.3189373467057706e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.1241667557042652e+00 -1.6541611485491210e+00 0.0000000000000000e+00 1.1241667557042652e+00 1.6541611485491210e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.0677014356864012e-01 -1.4052084446303315e-01 0.0000000000000000e+00 -2.0677014356864012e-01 1.4052084446303315e-01 0.0000000000000000e+00
8.3440700879344902e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.0716535899579944e+00 -1.6886558510040293e+00 0.0000000000000000e+00 1.0716535899579944e+00 1.6886558510040293e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.1108198137550366e-01 -1.3395669874474930e-01 0.0000000000000000e+00 -2.1108198137550366e-01 1.3395669874474930e-01 0.0000000000000000e+00
8.3692028291632084e+01 5.0000000000000000e-01 5.0000000000000000e-01 -1.0180828315007442e+00 -1.7214840540078864e+00 0.0000000000000000e+00 1.0180828315007442e+00 1.7214840540078864e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.1518550675098580e-01 -1.2726035393759302e-01 0.0000000000000000e+00 -2.1518550675098580e-01 1.2726035393759302e-01 0.0000000000000000e+00
8.3943355703919266e+01 5.0000000000000000e-01 5.0000000000000000e-01 -9.6350734820343253e-01 -1.7526133600877261e+00 0.0000000000000000e+00 9.6350734820343253e-01 1.7526133600877261e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.1907667001096576e-01 -1.2043841852542907e-01 0.0000000000000000e+00 -2.1907667001096576e-01 1.2043841852542907e-01 0.0000000000000000e+00
8.4194683116206448e+01 5.0000000000000000e-01 5.0000000000000000e-01 -9.0798099947909594e-01 -1.7820130483767345e+00 0.0000000000000000e+00 9.0798099947909594e-01 1.7820130483767345e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.2275163104709181e-01 -1.1349762493488699e-01 0.0000000000000000e+00 -2.2275163104709181e-01 1.1349762493488699e-01 0.0000000000000000e+00
8.4446010528493630e+01 5.0000000000000000e-01 5.0000000000000000e-01 -8.5155858313014798e-01 -1.8096541049320378e+00 0.0000000000000000e+00 8.5155858313014798e-01 1.8096541049320378e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.2620676311650473e-01 -1.0644482289126850e-01 0.0000000000000000e+00 -2.2620676311650473e-01 1.0644482289126850e-01 0.0000000000000000e+00
8.4697337940780812e+01 5.0000000000000000e-01 5.0000000000000000e-01 -7.9429578126956424e-01 -1.8355092513679609e+00 0.0000000000000000e+00 7.9429578126956424e-01 1.8355092513679609e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.2943865642099512e-01 -9.9286972658695530e-02 0.0000000000000000e+00 -2.2943865642099512e-01 9.9286972658695530e-02 0.0000000000000000e+00
8.4948665353067994e+01 5.0000000000000000e-01 5.0000000000000000e-01 -7.3624910536935928e-01 -1.8595529717765014e+00 0.0000000000000000e+00 7.3624910536935928e-01 1.8595529717765014e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.3244412147206267e-01 -9.2031138171169910e-02 0.0000000000000000e+00 -2.3244412147206267e-01 9.2031138171169910e-02 0.0000000000000000e+00
8.5199992765355177e+01 5.0000000000000000e-01 5.0000000000000000e-01 -6.7747584049058651e-01 -1.8817615379084496e+00 0.0000000000000000e+00 6.7747584049058651e-01 1.8817615379084496e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.3522019223855620e-01 -8.4684480061323314e-02 0.0000000000000000e+00 -2.3522019223855620e-01 8.4684480061323314e-02 0.0000000000000000e+00
8.5451320177642359e+01 5.0000000000000000e-01 5.0000000000000000e-01 -6.1803398874989901e-01 -1.9021130325903057e+00 0.0000000000000000e+00 6.1803398874989901e-01 1.9021130325903057e+00 0.0000000000000000e+00 2.9470636671034350e-01 -7.2250593128987439e-01 5.4187944846740577e-01 -6.9218609345011417e-01 2.0860402816304810e-01 6.1633008320900573e-01 2.3776412907378822e-01 -7.7254248593737376e-02 0.0000000000000000e+00 -2.3776412907378822e-01 7.7254248593737376e-02 0.0000000000000000e+00
