# i re im
3.740000000000000000e+02 7.502780001879737271e-08 7.009116335385272313e-08
3.750000000000000000e+02 7.745342117630707965e-08 -6.274267967791001622e-08
3.760000000000000000e+02 6.353160917240879234e-08 -1.312027208612687425e-07
3.770000000000000000e+02 3.001050600701697766e-08 -9.113374827339244337e-08
3.780000000000000000e+02 9.345942199627836105e-09 1.823309538838349157e-08
3.790000000000000000e+02 2.201505668126641597e-08 1.173327927827152697e-07
3.800000000000000000e+02 3.977366401359866541e-08 1.162700151923610861e-07
3.810000000000000000e+02 4.722543629554789504e-08 -1.106074390451406192e-08
3.820000000000000000e+02 5.907889979867310996e-08 -1.546184375107467709e-07
3.830000000000000000e+02 6.737137024394857953e-08 -1.563834929249207662e-07
3.840000000000000000e+02 4.573232208059611027e-08 -2.493280105399632718e-09
3.850000000000000000e+02 7.663474458661623653e-09 1.544662854567592906e-07
3.860000000000000000e+02 -6.074082503852224934e-09 1.706683362073321766e-07
3.870000000000000000e+02 1.428587224770605229e-08 4.561651936044385231e-08
3.880000000000000000e+02 5.055800466362198797e-08 -1.123777130729493295e-07
3.890000000000000000e+02 8.686535557143718029e-08 -1.905900585304216003e-07
3.900000000000000000e+02 9.507233096156253379e-08 -1.401000583731622600e-07
3.910000000000000000e+02 5.091204928608026789e-08 2.582373644488136139e-09
3.920000000000000000e+02 -1.025425951020064775e-08 1.257772106256768703e-07
3.930000000000000000e+02 -2.273161560236932773e-08 1.236591758646883517e-07
3.940000000000000000e+02 1.530948555968405165e-08 1.102224709308631398e-08
3.950000000000000000e+02 5.350309488186489046e-08 -8.359088509477686263e-08
3.960000000000000000e+02 6.830259327415330970e-08 -7.829687044588761416e-08
3.970000000000000000e+02 6.166238105883431845e-08 -2.408140297360058547e-08
3.980000000000000000e+02 3.112320610402474456e-08 -2.672512611093228111e-09
3.990000000000000000e+02 1.592691664844952109e-09 -1.717546827036242834e-08
4.000000000000000000e+02 1.425613312602276440e-08 -2.720614896345606390e-08
4.010000000000000000e+02 5.073511445558801360e-08 -2.299740555092358699e-08
4.020000000000000000e+02 5.406899779429921871e-08 -1.651039505549735762e-08
4.030000000000000000e+02 3.154293944986646129e-08 1.186049826903455500e-09
4.040000000000000000e+02 2.789457232802489268e-08 3.219913997828126224e-08
4.050000000000000000e+02 2.925492253727034934e-08 2.750336443805238129e-08
4.060000000000000000e+02 1.055676365531499751e-08 -4.714183434244758509e-08
4.070000000000000000e+02 1.233989622506606071e-08 -1.134483241750135987e-07
4.080000000000000000e+02 4.988760157669735120e-08 -7.994908783343969108e-08
4.090000000000000000e+02 5.690102158659976809e-08 -4.551902989730257074e-09
4.100000000000000000e+02 1.901617830331629473e-08 1.354488808801132124e-08
4.110000000000000000e+02 1.455112239891826617e-08 9.715107725134797007e-09
4.120000000000000000e+02 4.708771952620874731e-08 2.792494597702129935e-08
4.130000000000000000e+02 3.328391640191724777e-08 5.167897319693586208e-09
4.140000000000000000e+02 -8.209773540925499635e-09 -6.345129415975951742e-08
4.150000000000000000e+02 1.378909154086115688e-08 -7.901776808607358763e-08
4.160000000000000000e+02 5.855539675316912792e-08 -3.222612951064670794e-08
4.170000000000000000e+02 3.636944151100959502e-08 -8.209706908291265982e-09
4.180000000000000000e+02 5.754384856778319154e-09 -1.786416951791305587e-08
4.190000000000000000e+02 3.734190396037994155e-08 -1.118102934301899723e-08
4.200000000000000000e+02 4.726722400996200836e-08 2.904685120212987842e-09
4.210000000000000000e+02 -1.034745404439079389e-08 -1.533561380240294822e-08
4.220000000000000000e+02 -2.554013242141282573e-08 -5.303169018262009344e-08
4.230000000000000000e+02 3.423186449888439464e-08 -6.426659292352929144e-08
4.240000000000000000e+02 5.568648504340085540e-08 -3.859957479669156706e-08
4.250000000000000000e+02 2.343246293753392047e-08 -1.253691997321230280e-08
4.260000000000000000e+02 3.070568316634974548e-08 -1.477763547341450907e-08
4.270000000000000000e+02 5.450523693601546548e-08 -2.424768718216158806e-08
4.280000000000000000e+02 1.012793347983589769e-08 -2.353869438713132794e-08
4.290000000000000000e+02 -4.281149890131359645e-08 -3.642299310801089757e-08
4.300000000000000000e+02 -1.484414157786207849e-08 -5.322099559805731256e-08
4.310000000000000000e+02 3.307455905587396431e-08 -2.488035506264553682e-08
4.320000000000000000e+02 3.070128605458870251e-08 1.813729219937869411e-08
4.330000000000000000e+02 2.917430304327695577e-08 -2.010156004031712614e-09
4.340000000000000000e+02 5.047327593299805277e-08 -6.014411075466487894e-08
4.350000000000000000e+02 3.145845610695783071e-08 -7.842234138071471285e-08
4.360000000000000000e+02 -1.877866262676873649e-08 -6.468795315163482396e-08
4.370000000000000000e+02 -2.600316646630751068e-08 -4.937610571436608295e-08
4.380000000000000000e+02 -3.414780587099432464e-09 -1.302480560321646872e-08
4.390000000000000000e+02 -2.781466077865445771e-09 2.529795580769964373e-08
4.400000000000000000e+02 -3.800620317516610067e-10 1.133280258849551868e-08
4.410000000000000000e+02 2.720632513108674275e-08 -2.558669463536667753e-08
4.420000000000000000e+02 3.769035161281064698e-08 -2.949971166107442409e-08
4.430000000000000000e+02 1.628943901160872431e-08 -2.837655800791620910e-08
4.440000000000000000e+02 -9.611227705436522774e-10 -5.247966879242009181e-08
4.450000000000000000e+02 -9.275662172892053531e-09 -7.083715934653282081e-08
4.460000000000000000e+02 -2.259725933399050115e-08 -8.206610214348615162e-08
4.470000000000000000e+02 -1.791794831951542447e-08 -1.082979558890218166e-07
4.480000000000000000e+02 1.769898789852572557e-08 -1.007674573843498902e-07
4.490000000000000000e+02 5.178415567283035349e-08 1.230672614255198322e-09
4.500000000000000000e+02 5.379935542727843302e-08 1.554679777937776256e-07
4.510000000000000000e+02 1.437708904350290299e-08 2.563111879846037651e-07
4.520000000000000000e+02 -6.445487353979852611e-08 2.225363326738804224e-07
4.530000000000000000e+02 -1.402229195821937977e-07 2.012837986131512549e-08
4.540000000000000000e+02 -1.443047866696420519e-07 -3.055766318190297952e-07
4.550000000000000000e+02 -5.866674376859756330e-08 -5.950549095746886055e-07
4.560000000000000000e+02 6.753104297392358264e-08 -6.464136596940648993e-07
4.570000000000000000e+02 1.693671624867049884e-07 -3.577302213550070943e-07
4.580000000000000000e+02 1.892288954102956620e-07 1.758733513755068368e-07
4.590000000000000000e+02 1.002823310758581206e-07 6.852585351040572193e-07
4.600000000000000000e+02 -5.051180861906248754e-08 8.811313911856837762e-07
4.610000000000000000e+02 -1.758820853480853345e-07 6.349971641745473823e-07
4.620000000000000000e+02 -2.365478328054153939e-07 4.679880222461171442e-08
4.630000000000000000e+02 -2.319566198477410517e-07 -6.001219284350027786e-07
4.640000000000000000e+02 -1.405898470418544302e-07 -9.580687659310161272e-07
4.650000000000000000e+02 4.361182554674796937e-08 -8.041892866179600408e-07
4.660000000000000000e+02 2.479177554017704593e-07 -2.065047610718945834e-07
4.670000000000000000e+02 3.604840566729197185e-07 4.954812152572204015e-07
4.680000000000000000e+02 3.009609481560509585e-07 8.978047688520655310e-07
4.690000000000000000e+02 4.656724860298993947e-08 7.616490114507494894e-07
4.700000000000000000e+02 -3.353236672385086244e-07 1.327285236072474361e-07
4.710000000000000000e+02 -6.560447139258733318e-07 -6.672639082479917610e-07
4.720000000000000000e+02 -6.863256950012844523e-07 -1.187722923968577000e-06
4.730000000000000000e+02 -3.322557192083833074e-07 -1.098109541686649489e-06
4.740000000000000000e+02 2.585366069888795275e-07 -3.877810841562270847e-07
4.750000000000000000e+02 7.662259028744239912e-07 6.180847539306993904e-07
4.760000000000000000e+02 8.859624177879255124e-07 1.408223170173023107e-06
4.770000000000000000e+02 5.196965521752541485e-07 1.540146114057244891e-06
4.780000000000000000e+02 -1.426041913727022283e-07 9.148334656122813289e-07
4.790000000000000000e+02 -7.321164040166755896e-07 -1.326953609586188115e-07
4.800000000000000000e+02 -9.403668762447654623e-07 -1.058681499393780574e-06
4.810000000000000000e+02 -6.944011593194356523e-07 -1.442584310407593533e-06
4.820000000000000000e+02 -1.646735979779504423e-07 -1.162729694018139248e-06
4.830000000000000000e+02 3.503268343152705774e-07 -4.170963495070907133e-07
4.840000000000000000e+02 5.945892724215983001e-07 3.707217197735622779e-07
4.850000000000000000e+02 4.990228944467903388e-07 8.148264804597171142e-07
4.860000000000000000e+02 1.838267990828442239e-07 8.185887701757788298e-07
4.870000000000000000e+02 -1.629071749567198362e-07 5.334688185144378626e-07
4.880000000000000000e+02 -3.865900715481595049e-07 1.479411964556982834e-07
4.890000000000000000e+02 -4.028115748233943064e-07 -1.830236848706547673e-07
4.900000000000000000e+02 -2.281888002579284892e-07 -3.327732905625228433e-07
4.910000000000000000e+02 2.236913459986992739e-08 -2.813229118142700887e-07
4.920000000000000000e+02 2.091706470855328352e-07 -1.331947851846996206e-07
4.930000000000000000e+02 2.438792961970045885e-07 9.678866512145209022e-09
4.940000000000000000e+02 1.127847796451628203e-07 1.153605945141130855e-07
4.950000000000000000e+02 -1.149869667456189283e-07 1.702679924494508727e-07
4.960000000000000000e+02 -2.990156291941255120e-07 1.598156300393330744e-07
4.970000000000000000e+02 -3.095544395311128170e-07 9.434093727130054419e-08
4.980000000000000000e+02 -1.415056774799165227e-07 7.462284938056287776e-10
4.990000000000000000e+02 7.222121580196241117e-08 -8.157142417426289320e-08
5.000000000000000000e+02 1.824510210779197987e-07 -9.524405777176216912e-08
5.010000000000000000e+02 1.485773033049926967e-07 -7.386164182213572200e-09
5.020000000000000000e+02 4.030380792752741746e-08 1.411491767976047817e-07
5.030000000000000000e+02 -4.932872507364862758e-08 2.526779818050167697e-07
5.040000000000000000e+02 -8.731008101210923097e-08 2.308115326094088244e-07
5.050000000000000000e+02 -1.154323778246938714e-07 5.714178743465707249e-08
5.060000000000000000e+02 -1.708723223758362477e-07 -1.537146385052372404e-07
5.070000000000000000e+02 -1.954776122639903851e-07 -2.270812531273715851e-07
5.080000000000000000e+02 -8.723775770200993034e-08 -9.997912851262854760e-08
5.090000000000000000e+02 1.405178458487307800e-07 1.281853496817743855e-07
5.100000000000000000e+02 3.126653573030838458e-07 3.120850336901109011e-07
5.110000000000000000e+02 2.504261025009958955e-07 3.576322627558871795e-07
5.120000000000000000e+02 -3.870402236990653491e-08 2.349907969558077710e-07
5.130000000000000000e+02 -3.423374058973546885e-07 -1.718141045954976322e-09
5.140000000000000000e+02 -4.152875497115285450e-07 -2.182776956160956044e-07
5.150000000000000000e+02 -1.886615671036990043e-07 -2.814708963443523107e-07
5.160000000000000000e+02 1.611567629182094454e-07 -1.352067134955136840e-07
5.170000000000000000e+02 3.604557188123912233e-07 1.740334511676784327e-07
5.180000000000000000e+02 2.810287409410600675e-07 4.792877722473784242e-07
5.190000000000000000e+02 3.767191681592129588e-08 5.523377166058541935e-07
5.200000000000000000e+02 -1.561073192454316630e-07 2.923596966821884387e-07
5.210000000000000000e+02 -1.966589494801980006e-07 -1.380655299835585108e-07
5.220000000000000000e+02 -1.405296771410844759e-07 -4.252400034888118339e-07
5.230000000000000000e+02 -8.325668368823202147e-08 -3.651163708442971275e-07
5.240000000000000000e+02 -4.087126483169553038e-08 -2.117243954081356001e-08
5.250000000000000000e+02 3.663224408142323086e-08 3.417067946065810171e-07
5.260000000000000000e+02 1.599964726494148042e-07 4.728184222571088717e-07
5.270000000000000000e+02 2.487535571523246212e-07 3.271756758792392342e-07
5.280000000000000000e+02 2.023035672041919567e-07 7.061312235834765547e-08
5.290000000000000000e+02 1.507252863980665480e-08 -9.286404568419657537e-08
5.300000000000000000e+02 -1.911875525408610504e-07 -8.562899708049651324e-08
5.310000000000000000e+02 -2.549697281258926859e-07 3.096222981950933272e-08
5.320000000000000000e+02 -1.173457382586142200e-07 1.453004353327842106e-07
5.330000000000000000e+02 1.120499334539505752e-07 1.784967290759030292e-07
5.340000000000000000e+02 2.507091115554525002e-07 1.237038608226342183e-07
5.350000000000000000e+02 2.123971852714744057e-07 4.012891497641173805e-08
5.360000000000000000e+02 6.031617766497393791e-08 1.940980887872373680e-10
5.370000000000000000e+02 -8.034536997097792612e-08 3.380968207804736364e-08
5.380000000000000000e+02 -1.164089194562478030e-07 1.128935586437892607e-07
5.390000000000000000e+02 -2.940187966483365094e-08 1.751798644409751402e-07
5.400000000000000000e+02 1.069977059723391417e-07 1.711869659260716181e-07
5.410000000000000000e+02 1.773841360666392442e-07 1.058201295253886584e-07
5.420000000000000000e+02 1.373489804539159846e-07 2.734409070559402793e-08
5.430000000000000000e+02 4.606732049028372090e-08 -1.724170094974769959e-08
5.440000000000000000e+02 -2.386529063351837977e-08 -5.709579192277065639e-09
5.450000000000000000e+02 -4.243980931432369303e-08 5.793418995059097554e-08
5.460000000000000000e+02 6.616021009493817806e-10 1.390567400964778027e-07
5.470000000000000000e+02 8.656901444047905978e-08 1.849541883026917997e-07
5.480000000000000000e+02 1.490089519484285767e-07 1.621536858122690007e-07
5.490000000000000000e+02 1.420909452070179333e-07 8.398129973026804141e-08
5.500000000000000000e+02 9.252979107318516032e-08 2.823372505969795064e-09
5.510000000000000000e+02 4.396762408311537889e-08 -2.130518474012678845e-08
5.520000000000000000e+02 1.168011914077418344e-08 3.336386271098558165e-08
5.530000000000000000e+02 1.297400040730532932e-08 1.188401239452235544e-07
5.540000000000000000e+02 6.077764402210782034e-08 1.497806930882967603e-07
5.550000000000000000e+02 1.190975575691241172e-07 9.379903433689321589e-08
5.560000000000000000e+02 1.328317835167850862e-07 1.432957369739648016e-08
5.570000000000000000e+02 9.793018065742154679e-08 -8.511050842924068482e-10
5.580000000000000000e+02 5.672016437410937964e-08 5.823481936374227527e-08
5.590000000000000000e+02 4.371884307070096214e-08 1.192030773286928294e-07
5.600000000000000000e+02 6.173851035379207360e-08 1.140803964409873556e-07
5.610000000000000000e+02 9.400622212470257224e-08 5.142431003799045073e-08
5.620000000000000000e+02 1.170674190847850432e-07 1.583657223687500769e-10
5.630000000000000000e+02 1.126210229314404026e-07 1.185042882495419739e-08
5.640000000000000000e+02 8.545075695800297551e-08 6.705740455716016665e-08
5.650000000000000000e+02 6.373324062721355355e-08 1.037383403664452082e-07
5.660000000000000000e+02 6.860746068174656551e-08 8.634557438893692358e-08
5.670000000000000000e+02 9.259547069982539786e-08 3.672111103238372464e-08
5.680000000000000000e+02 1.105544711016369919e-07 6.025624583714180179e-09
5.690000000000000000e+02 1.094230431281696212e-07 2.344211183948423071e-08
5.700000000000000000e+02 9.793890373656155360e-08 6.365896609151432327e-08
5.710000000000000000e+02 8.586372218123330469e-08 7.638566589425988694e-08
5.720000000000000000e+02 7.612626268664797372e-08 4.852682141850833264e-08
5.730000000000000000e+02 7.805475946862928205e-08 1.263735591550264538e-08
5.740000000000000000e+02 9.525960778957532537e-08 -1.543376102997949140e-09
5.750000000000000000e+02 1.108490073997141210e-07 7.777920582999409901e-09
5.760000000000000000e+02 1.096607798360550139e-07 2.877427267198358060e-08
5.770000000000000000e+02 9.919481081832326330e-08 4.803869520572790779e-08
5.780000000000000000e+02 9.210171408982985041e-08 5.147356899264042170e-08
5.790000000000000000e+02 8.942924567910095113e-08 3.862832172667244399e-08
5.800000000000000000e+02 9.064602861508393200e-08 2.809171329213970030e-08
5.810000000000000000e+02 9.924590600903204856e-08 3.042628108235089648e-08
5.820000000000000000e+02 1.087125439492938440e-07 3.434096801901737791e-08
5.830000000000000000e+02 1.073293705741832531e-07 3.354208603678713503e-08
5.840000000000000000e+02 9.770355198892151254e-08 3.438857395661999603e-08
5.850000000000000000e+02 9.037482859452543604e-08 3.170253490357133744e-08
5.860000000000000000e+02 8.639886392475118241e-08 1.239636719399167954e-08
5.870000000000000000e+02 8.326109005747423195e-08 -1.549927265242676634e-08
5.880000000000000000e+02 8.379065977497680024e-08 -3.295633218344360693e-08
5.890000000000000000e+02 9.024822912655291500e-08 -3.811153769854583364e-08
5.900000000000000000e+02 9.549670567417587646e-08 -3.492515386319795814e-08
