case,method,resolution,x1,raw_value,plotted_value,analytic_value
hydro_conduction,explicit,256,0.99609375,0.8999938499802141,1.499451145470232e-07,1.4994242114242536e-07
hydro_conduction,explicit,256,1.03515625,0.8999938489919177,1.4895681810234151e-07,1.4895425605788856e-07
hydro_conduction,explicit,256,1.07421875,0.8999938479725041,1.4793740454877025e-07,1.479349768684927e-07
hydro_conduction,explicit,256,1.11328125,0.8999938469227031,1.4688760352488117e-07,1.4688531307511036e-07
hydro_conduction,explicit,256,1.15234375,0.8999938458432625,1.4580816287690368e-07,1.458060121921179e-07
hydro_conduction,explicit,256,1.19140625,0.8999938447349469,1.4469984732645713e-07,1.4469783886203076e-07
hydro_conduction,explicit,256,1.23046875,0.8999938435985376,1.4356343802646165e-07,1.4356157395483606e-07
hydro_conduction,explicit,256,1.26953125,0.8999938424348309,1.423997313398928e-07,1.423980136535038e-07
hydro_conduction,explicit,256,1.30859375,0.8999938412446377,1.4120953806262548e-07,1.4120796852717196e-07
hydro_conduction,explicit,256,1.34765625,0.8999938400287821,1.3999368253525546e-07,1.399922625935098e-07
hydro_conduction,explicit,256,1.38671875,0.8999938387881009,1.387530013108318e-07,1.3875173237177216e-07
hydro_conduction,explicit,256,1.42578125,0.8999938375234422,1.374883425997453e-07,1.3748722592806077e-07
hydro_conduction,explicit,256,1.46484375,0.8999938362356651,1.3620056549257242e-07,1.3619960191430978e-07
hydro_conduction,explicit,256,1.50390625,0.8999938349256381,1.3489053851678534e-07,1.3488972860251047e-07
hydro_conduction,explicit,256,1.54296875,0.8999938335942383,1.335591387485735e-07,1.3355848291568554e-07
hydro_conduction,explicit,256,1.58203125,0.8999938322423505,1.3220725092466523e-07,1.322067494571139e-07
hydro_conduction,explicit,256,1.62109375,0.8999938308708659,1.308357663321047e-07,1.3083541953929744e-07
hydro_conduction,explicit,256,1.66015625,0.8999938294806822,1.294455825862073e-07,1.2944539021414538e-07
hydro_conduction,explicit,256,1.69921875,0.899993828072701,1.2803760141011367e-07,1.280375633058364e-07
hydro_conduction,explicit,256,1.73828125,0.8999938266478287,1.2661272907887877e-07,1.2661284444779827e-07
hydro_conduction,explicit,256,1.77734375,0.8999938252069732,1.2517187364391447e-07,1.251721421252222e-07
hydro_conduction,explicit,256,1.81640625,0.8999938237510456,1.2371594604321245e-07,1.2371636672450492e-07
hydro_conduction,explicit,256,1.85546875,0.8999938222809577,1.2224585810294286e-07,1.2224642959098274e-07
hydro_conduction,explicit,256,1.89453125,0.8999938207976209,1.207625213162089e-07,1.2076324209629294e-07
hydro_conduction,explicit,256,1.93359375,0.8999938193019454,1.1926684584384617e-07,1.1926771471666452e-07
hydro_conduction,explicit,256,1.97265625,0.8999938177948402,1.1775974062544492e-07,1.177607561234065e-07
hydro_conduction,explicit,256,2.01171875,0.8999938162772118,1.1624211215810476e-07,1.1624327228682468e-07
hydro_conduction,explicit,256,2.05078125,0.8999938147499621,1.147148624980332e-07,1.1471616559475866e-07
hydro_conduction,explicit,256,2.08984375,0.8999938132139899,1.1317889025974637e-07,1.1318033398689124e-07
hydro_conduction,explicit,256,2.12890625,0.8999938116701873,1.1163508772948916e-07,1.1163667010593824e-07
hydro_conduction,explicit,256,2.16796875,0.8999938101194417,1.1008434208648055e-07,1.1008606046678402e-07
hydro_conduction,explicit,256,2.20703125,0.8999938085626324,1.0852753284940064e-07,1.0852938464458087e-07
hydro_conduction,explicit,256,2.24609375,0.8999938070006313,1.0696553165434608e-07,1.06967514482784e-07
hydro_conduction,explicit,256,2.28515625,0.8999938054343021,1.0539920247687462e-07,1.054013133220448e-07
hydro_conduction,explicit,256,2.32421875,0.8999938038644987,1.038293990784922e-07,1.0383163525083565e-07
hydro_conduction,explicit,256,2.36328125,0.8999938022920653,1.0225696567278675e-07,1.0225932437862802e-07
hydro_conduction,explicit,256,2.40234375,0.8999938007178357,1.0068273614827206e-07,1.0068521413239494e-07
hydro_conduction,explicit,256,2.44140625,0.8999937991426318,9.910753218100865e-08,9.911012657715491e-08
hydro_conduction,explicit,256,2.48046875,0.8999937975672639,9.753216434482681e-08,9.753487176122242e-08
hydro_conduction,explicit,256,2.51953125,0.8999937959925298,9.595743022394743e-08,9.596024708677571e-08
hydro_conduction,explicit,256,2.55859375,0.8999937944192135,9.438411385787049e-08,9.438703670629829e-08
hydro_conduction,explicit,256,2.59765625,0.8999937928480847,9.281298507524127e-08,9.281601094539663e-08
hydro_conduction,explicit,256,2.63671875,0.8999937912799005,9.124480093714027e-08,9.124792575244135e-08
hydro_conduction,explicit,256,2.67578125,0.899993789715401,8.968030140721339e-08,8.968352217542493e-08
hydro_conduction,explicit,256,2.71484375,0.8999937881553128,8.812021323745256e-08,8.812352586637463e-08
hydro_conduction,explicit,256,2.75390625,0.8999937866003448,8.65652451942367e-08,8.656864661360419e-08
hydro_conduction,explicit,256,2.79296875,0.8999937850511911,8.50160915000231e-08,8.501957790203505e-08
hydro_conduction,explicit,256,2.83203125,0.8999937835085288,8.347342916881217e-08,8.347699650176334e-08
hydro_conduction,explicit,256,2.87109375,0.8999937819730169,8.193791734001366e-08,8.194156208499657e-08
hydro_conduction,explicit,256,2.91015625,0.899993780445298,8.041019838866958e-08,8.041391687143165e-08
hydro_conduction,explicit,256,2.94921875,0.8999937789259964,7.889089681523132e-08,7.8894685302094e-08
hydro_conduction,explicit,256,2.98828125,0.8999937774157186,7.73806190235149e-08,7.738447374160753e-08
hydro_conduction,explicit,256,3.02734375,0.8999937759150524,7.587995276558956e-08,7.588387020881536e-08
hydro_conduction,explicit,256,3.06640625,0.8999937744245675,7.438946791893386e-08,7.439344413562277e-08
hydro_conduction,explicit,256,3.10546875,0.8999937729448144,7.290971482110109e-08,7.29137461538864e-08
hydro_conduction,explicit,256,3.14453125,0.8999937714763245,7.144122493585314e-08,7.144530791012824e-08
hydro_conduction,explicit,256,3.18359375,0.8999937700196103,6.998451074213818e-08,6.99886419078073e-08
hydro_conduction,explicit,256,3.22265625,0.8999937685751653,6.854006573409066e-08,6.854424137683961e-08
hydro_conduction,explicit,256,3.26171875,0.8999937671434632,6.710836364387518e-08,6.711258017001447e-08
hydro_conduction,explicit,256,3.30078125,0.8999937657249583,6.568985866373112e-08,6.569411268591533e-08
hydro_conduction,explicit,256,3.33984375,0.8999937643200855,6.428498589006182e-08,6.428927381791465e-08
hydro_conduction,explicit,256,3.37890625,0.89999376292926,6.28941604352562e-08,6.289847892877513e-08
hydro_conduction,explicit,256,3.41796875,0.8999937615528778,6.151777820484483e-08,6.152212385035453e-08
hydro_conduction,explicit,256,3.45703125,0.899993760191315,6.015621545341077e-08,6.016058490787791e-08
hydro_conduction,explicit,256,3.49609375,0.8999937588449285,5.8809828895611815e-08,5.881421896820905e-08
hydro_conduction,explicit,256,3.53515625,0.8999937575140557,5.7478956150269767e-08,5.748336351152325e-08
hydro_conduction,explicit,256,3.57421875,0.8999937561990146,5.616391496321427e-08,5.616833672575549e-08
hydro_conduction,explicit,256,3.61328125,0.8999937549001042,5.486500465057276e-08,5.486943762317203e-08
hydro_conduction,explicit,256,3.65234375,0.8999937536176046,5.358250498854744e-08,5.358694617838883e-08
hydro_conduction,explicit,256,3.69140625,0.8999937523517768,5.2316677212616014e-08,5.2321123487138295e-08
hydro_conduction,explicit,256,3.73046875,0.8999937511028632,5.106776357344245e-08,5.107221194506515e-08
hydro_conduction,explicit,256,3.76953125,0.8999937498710872,4.98359875589216e-08,4.984043544581383e-08
hydro_conduction,explicit,256,3.80859375,0.8999937486566546,4.862155500440224e-08,4.8625999597653124e-08
hydro_conduction,explicit,256,3.84765625,0.8999937474597532,4.7424653648597825e-08,4.742909195786914e-08
hydro_conduction,explicit,256,3.88671875,0.8999937462805524,4.6245452800519615e-08,4.624988228414497e-08
hydro_conduction,explicit,256,3.92578125,0.8999937451192044,4.508410478276659e-08,4.508852280213426e-08
hydro_conduction,explicit,256,3.96484375,0.8999937439758442,4.3940744598458537e-08,4.3945148488427204e-08
hydro_conduction,explicit,256,4.00390625,0.8999937428505893,4.281548970919147e-08,4.2819877368099826e-08
hydro_conduction,explicit,256,4.04296875,0.8999937417435415,4.170844192241674e-08,4.171281082603245e-08
hydro_conduction,explicit,256,4.08203125,0.899993740654786,4.061968639224034e-08,4.062403393117924e-08
hydro_conduction,explicit,256,4.12109375,0.8999937395843911,3.9549291508400586e-08,3.9553615772968913e-08
hydro_conduction,explicit,256,4.16015625,0.899993738532411,3.849731144978108e-08,3.850160980901668e-08
hydro_conduction,explicit,256,4.19921875,0.8999937374988833,3.7463783741920054e-08,3.7468054223328514e-08
hydro_conduction,explicit,256,4.23828125,0.8999937364838312,3.644873158847872e-08,3.645297229418238e-08
hydro_conduction,explicit,256,4.27734375,0.8999937354872636,3.5452163982263585e-08,3.545637277087514e-08
hydro_conduction,explicit,256,4.31640625,0.8999937345091752,3.447407559420412e-08,3.447825025853037e-08
hydro_conduction,explicit,256,4.35546875,0.8999937335495467,3.351444710641971e-08,3.351858561016969e-08
hydro_conduction,explicit,256,4.39453125,0.8999937326083455,3.257324587835342e-08,3.257734632525912e-08
hydro_conduction,explicit,256,4.43359375,0.8999937316855263,3.165042672392815e-08,3.165448695395236e-08
hydro_conduction,explicit,256,4.47265625,0.8999937307810307,3.07459311343905e-08,3.074994950626441e-08
hydro_conduction,explicit,256,4.51171875,0.8999937298947891,2.9859689498756836e-08,2.986366386542178e-08
hydro_conduction,explicit,256,4.55078125,0.8999937290267194,2.899161977154563e-08,2.8995548204649293e-08
hydro_conduction,explicit,256,4.58984375,0.8999937281767278,2.8141628249933603e-08,2.8145509406668692e-08
hydro_conduction,explicit,256,4.62890625,0.8999937273447113,2.730961168317947e-08,2.7313443485200384e-08
hydro_conduction,explicit,256,4.66796875,0.8999937265305548,2.6495455163200177e-08,2.649923600777619e-08
hydro_conduction,explicit,256,4.70703125,0.899993725734134,2.569903445603927e-08,2.5702762519189545e-08
hydro_conduction,explicit,256,4.74609375,0.8999937249553148,2.4920215224710773e-08,2.4923888964927638e-08
hydro_conduction,explicit,256,4.78515625,0.899993724193954,2.4158854361466808e-08,2.416247211395007e-08
hydro_conduction,explicit,256,4.82421875,0.8999937234498994,2.3414799765753003e-08,2.3418359980198187e-08
hydro_conduction,explicit,256,4.86328125,0.8999937227229907,2.26878911213646e-08,2.2691392242240604e-08
hydro_conduction,explicit,256,4.90234375,0.8999937220130603,2.197796067360258e-08,2.198140066048137e-08
hydro_conduction,explicit,256,4.94140625,0.8999937213199317,2.1284832119050634e-08,2.1288209491379306e-08
hydro_conduction,explicit,256,4.98046875,0.8999937206434699,2.0608370343566662e-08,2.061163589814925e-08
hydro_conduction,sts,256,-4.98046875,0.8999937206472531,2.0612153539545375e-08,2.061163589814925e-08
hydro_conduction,sts,256,-4.94140625,0.8999937213236281,2.128852849558882e-08,2.1288209491379306e-08
hydro_conduction,sts,256,-4.90234375,0.8999937220167291,2.1981629516609758e-08,2.198140066048137e-08
hydro_conduction,sts,256,-4.86328125,0.8999937227265979,2.269149834699391e-08,2.2691392242240604e-08
hydro_conduction,sts,256,-4.82421875,0.899993723453452,2.34183523684095e-08,2.3418359980198187e-08
hydro_conduction,sts,256,-4.78515625,0.8999937241974549,2.416235533875266e-08,2.416247211395007e-08
hydro_conduction,sts,256,-4.74609375,0.8999937249587641,2.492366446560368e-08,2.4923888964927638e-08
hydro_conduction,sts,256,-4.70703125,0.8999937257375307,2.570243107236081e-08,2.5702762519189545e-08
hydro_conduction,sts,256,-4.66796875,0.8999937265338986,2.6498799043928045e-08,2.649923600777619e-08
hydro_conduction,sts,256,-4.62890625,0.8999937273480014,2.7312901829112946e-08,2.7313443485200384e-08
hydro_conduction,sts,256,-4.58984375,0.8999937281799641,2.8144864550050386e-08,2.8145509406668692e-08
hydro_conduction,sts,256,-4.55078125,0.8999937290299005,2.8994800893578088e-08,2.8995548204649293e-08
hydro_conduction,sts,256,-4.51171875,0.8999937298979148,2.9862815220660366e-08,2.986366386542178e-08
hydro_conduction,sts,256,-4.47265625,0.8999937307841005,3.074900090105359e-08,3.074994950626441e-08
hydro_conduction,sts,256,-4.43359375,0.8999937316885399,3.165344031330619e-08,3.165448695395236e-08
hydro_conduction,sts,256,-4.39453125,0.8999937326113027,3.257620306840181e-08,3.257734632525912e-08
hydro_conduction,sts,256,-4.35546875,0.8999937335524477,3.3517348119183055e-08,3.351858561016969e-08
hydro_conduction,sts,256,-4.31640625,0.8999937345120196,3.447691998559321e-08,3.447825025853037e-08
hydro_conduction,sts,256,-4.27734375,0.8999937354900516,3.5454951974323023e-08,3.545637277087514e-08
hydro_conduction,sts,256,-4.23828125,0.8999937364865626,3.6451462959163905e-08,3.645297229418238e-08
hydro_conduction,sts,256,-4.19921875,0.8999937375015578,3.746645815816407e-08,3.7468054223328514e-08
hydro_conduction,sts,256,-4.16015625,0.8999937385350295,3.849992991078466e-08,3.850160980901668e-08
hydro_conduction,sts,256,-4.12109375,0.8999937395869541,3.955185445825293e-08,3.9553615772968913e-08
hydro_conduction,sts,256,-4.08203125,0.8999937406572928,4.062219316480764e-08,4.062403393117924e-08
hydro_conduction,sts,256,-4.04296875,0.8999937417459932,4.171089362792202e-08,4.171281082603245e-08
hydro_conduction,sts,256,-4.00390625,0.8999937428529855,4.2817885903545516e-08,4.2819877368099826e-08
hydro_conduction,sts,256,-3.96484375,0.8999937439781855,4.394308594779517e-08,4.3945148488427204e-08
hydro_conduction,sts,256,-3.92578125,0.8999937451214919,4.5086392286286525e-08,4.508852280213426e-08
hydro_conduction,sts,256,-3.88671875,0.8999937462827861,4.624768645822286e-08,4.624988228414497e-08
hydro_conduction,sts,256,-3.84765625,0.8999937474619337,4.742683412661819e-08,4.742909195786914e-08
hydro_conduction,sts,256,-3.80859375,0.8999937486587826,4.862368296887354e-08,4.8625999597653124e-08
hydro_conduction,sts,256,-3.76953125,0.8999937498731627,4.983806312086614e-08,4.984043544581383e-08
hydro_conduction,sts,256,-3.73046875,0.8999937511048867,5.106978706592713e-08,5.107221194506515e-08
hydro_conduction,sts,256,-3.69140625,0.8999937523537495,5.231864985688617e-08,5.2321123487138295e-08
hydro_conduction,sts,256,-3.65234375,0.8999937536195268,5.358442722869228e-08,5.358694617838883e-08
hydro_conduction,sts,256,-3.61328125,0.899993754901977,5.4866877374770695e-08,5.486943762317203e-08
hydro_conduction,sts,256,-3.57421875,0.8999937562008381,5.6165738504532214e-08,5.616833672575549e-08
hydro_conduction,sts,256,-3.53515625,0.8999937575158309,5.748073128586384e-08,5.748336351152325e-08
hydro_conduction,sts,256,-3.49609375,0.8999937588466556,5.881155595854892e-08,5.881421896820905e-08
hydro_conduction,sts,256,-3.45703125,0.8999937601929953,6.015789566493623e-08,6.016058490787791e-08
hydro_conduction,sts,256,-3.41796875,0.8999937615545119,6.151941234211478e-08,6.152212385035453e-08
hydro_conduction,sts,256,-3.37890625,0.899993762930849,6.289574938644904e-08,6.289847892877513e-08
hydro_conduction,sts,256,-3.33984375,0.8999937643216298,6.428653021028907e-08,6.428927381791465e-08
hydro_conduction,sts,256,-3.30078125,0.8999937657264592,6.56913595742381e-08,6.569411268591533e-08
hydro_conduction,sts,256,-3.26171875,0.8999937671449209,6.710982125568421e-08,6.711258017001447e-08
hydro_conduction,sts,256,-3.22265625,0.8999937685765808,6.854148115742476e-08,6.854424137683961e-08
hydro_conduction,sts,256,-3.18359375,0.8999937700209847,6.998588508722037e-08,6.99886419078073e-08
hydro_conduction,sts,256,-3.14453125,0.8999937714776582,7.144255864677262e-08,7.144530791012824e-08
hydro_conduction,sts,256,-3.10546875,0.8999937729461084,7.291100878603629e-08,7.29137461538864e-08
hydro_conduction,sts,256,-3.06640625,0.899993774425823,7.43907233591301e-08,7.439344413562277e-08
hydro_conduction,sts,256,-3.02734375,0.8999937759162705,7.588117090229218e-08,7.588387020881536e-08
hydro_conduction,sts,256,-2.98828125,0.8999937774168998,7.73818001897908e-08,7.738447374160753e-08
hydro_conduction,sts,256,-2.94921875,0.8999937789271417,7.889204212130352e-08,7.8894685302094e-08
hydro_conduction,sts,256,-2.91015625,0.8999937804464081,8.041130850067191e-08,8.041391687143165e-08
hydro_conduction,sts,256,-2.87109375,0.8999937819740925,8.193899292407991e-08,8.194156208499657e-08
hydro_conduction,sts,256,-2.83203125,0.8999937835095709,8.347447133516539e-08,8.347699650176334e-08
hydro_conduction,sts,256,-2.79296875,0.8999937850522005,8.501710091479708e-08,8.501957790203505e-08
hydro_conduction,sts,256,-2.75390625,0.899993786601322,8.656622241254297e-08,8.656864661360419e-08
hydro_conduction,sts,256,-2.71484375,0.8999937881562583,8.812115870338033e-08,8.812352586637463e-08
hydro_conduction,sts,256,-2.67578125,0.8999937897163165,8.96812168971195e-08,8.968352217542493e-08
hydro_conduction,sts,256,-2.63671875,0.8999937912807863,9.124568667306932e-08,9.124792575244135e-08
hydro_conduction,sts,256,-2.59765625,0.8999937928489419,9.281384227843859e-08,9.281601094539663e-08
hydro_conduction,sts,256,-2.55859375,0.8999937944200421,9.438494252833607e-08,9.438703670629829e-08
hydro_conduction,sts,256,-2.51953125,0.8999937959933314,9.59582318049712e-08,9.596024708677571e-08
hydro_conduction,sts,256,-2.48046875,0.8999937975680393,9.753293972458721e-08,9.753487176122242e-08
hydro_conduction,sts,256,-2.44140625,0.899993799143381,9.910828135950567e-08,9.911012657715491e-08
hydro_conduction,sts,256,-2.40234375,0.8999938007185598,1.0068346023572872e-07,1.0068521413239494e-07
hydro_conduction,sts,256,-2.36328125,0.8999938022927653,1.0225766566840377e-07,1.0225932437862802e-07
hydro_conduction,sts,256,-2.32421875,0.8999938038651748,1.038300752043142e-07,1.0383163525083565e-07
hydro_conduction,sts,256,-2.28515625,0.8999938054349552,1.0539985562108001e-07,1.054013133220448e-07
hydro_conduction,sts,256,-2.24609375,0.8999938070012625,1.0696616292715788e-07,1.06967514482784e-07
hydro_conduction,sts,256,-2.20703125,0.8999938085632422,1.0852814258388577e-07,1.0852938464458087e-07
hydro_conduction,sts,256,-2.16796875,0.8999938101200309,1.1008493128183972e-07,1.1008606046678402e-07
hydro_conduction,sts,256,-2.12890625,0.8999938116707565,1.1163565694083388e-07,1.1163667010593824e-07
hydro_conduction,sts,256,-2.08984375,0.8999938132145391,1.1317943948707665e-07,1.1318033398689124e-07
hydro_conduction,sts,256,-2.05078125,0.8999938147504921,1.1471539251850515e-07,1.1471616559475866e-07
hydro_conduction,sts,256,-2.01171875,0.8999938162777228,1.16242623193763e-07,1.1624327228682468e-07
hydro_conduction,sts,256,-1.97265625,0.8999938177953337,1.1776023411957937e-07,1.177607561234065e-07
hydro_conduction,sts,256,-1.93359375,0.8999938193024217,1.1926732212952373e-07,1.1926771471666452e-07
hydro_conduction,sts,256,-1.89453125,0.899993820798081,1.207629813926303e-07,1.2076324209629294e-07
hydro_conduction,sts,256,-1.85546875,0.899993822281402,1.2224630241419732e-07,1.2224642959098274e-07
hydro_conduction,sts,256,-1.81640625,0.8999938237514751,1.2371637547747838e-07,1.2371636672450492e-07
hydro_conduction,sts,256,-1.77734375,0.8999938252073875,1.2517228786812495e-07,1.251721421252222e-07
hydro_conduction,sts,256,-1.73828125,0.8999938266482285,1.2661312887018994e-07,1.2661284444779827e-07
hydro_conduction,sts,256,-1.69921875,0.8999938280730876,1.2803798798977084e-07,1.280375633058364e-07
hydro_conduction,sts,256,-1.66015625,0.8999938294810554,1.294459558431882e-07,1.2944539021414538e-07
hydro_conduction,sts,256,-1.62109375,0.8999938308712264,1.308361268215208e-07,1.3083541953929744e-07
hydro_conduction,sts,256,-1.58203125,0.8999938322426988,1.3220759920162806e-07,1.322067494571139e-07
hydro_conduction,sts,256,-1.54296875,0.8999938335945754,1.3355947581228378e-07,1.3355848291568554e-07
hydro_conduction,sts,256,-1.50390625,0.8999938349259634,1.3489086381213156e-07,1.3488972860251047e-07
hydro_conduction,sts,256,-1.46484375,0.8999938362359797,1.362008801297776e-07,1.3619960191430978e-07
hydro_conduction,sts,256,-1.42578125,0.8999938375237467,1.3748864713392095e-07,1.3748722592806077e-07
hydro_conduction,sts,256,-1.38671875,0.8999938387883952,1.3875329563095562e-07,1.3875173237177216e-07
hydro_conduction,sts,256,-1.34765625,0.8999938400290672,1.3999396764052818e-07,1.399922625935098e-07
hydro_conduction,sts,256,-1.30859375,0.8999938412449132,1.412098136199802e-07,1.4120796852717196e-07
hydro_conduction,sts,256,-1.26953125,0.8999938424350981,1.4239999845955253e-07,1.423980136535038e-07
hydro_conduction,sts,256,-1.23046875,0.8999938435987963,1.435636967084264e-07,1.4356157395483606e-07
hydro_conduction,sts,256,-1.19140625,0.8999938447351977,1.447000981258384e-07,1.4469783886203076e-07
hydro_conduction,sts,256,-1.15234375,0.8999938458435053,1.4580840568267917e-07,1.458060121921179e-07
hydro_conduction,sts,256,-1.11328125,0.8999938469229392,1.468878395582962e-07,1.4688531307511036e-07
hydro_conduction,sts,256,-1.07421875,0.8999938479727333,1.4793763369880253e-07,1.479349768684927e-07
hydro_conduction,sts,256,-1.03515625,0.8999938489921405,1.4895704092410256e-07,1.4895425605788856e-07
hydro_conduction,sts,256,-0.99609375,0.8999938499804309,1.499453312625576e-07,1.4994242114242536e-07
hydro_conduction,sts,256,-0.95703125,0.8999938509368935,1.509017939493873e-07,1.508987615033322e-07
hydro_conduction,sts,256,-0.91796875,0.8999938518608374,1.518257377597365e-07,1.5182258625432503e-07
hydro_conduction,sts,256,-0.87890625,0.899993852751592,1.5271649245196528e-07,1.5271322507235747e-07
hydro_conduction,sts,256,-0.83984375,0.8999938536085083,1.535734086566265e-07,1.5357002900734025e-07
hydro_conduction,sts,256,-0.80078125,0.8999938544309593,1.5439585965282276e-07,1.543923712694619e-07
hydro_conduction,sts,256,-0.76171875,0.8999938552183406,1.5518324103513947e-07,1.551796479927745e-07
hydro_conduction,sts,256,-0.72265625,0.8999938559700723,1.5593497271204626e-07,1.5593127897374375e-07
hydro_conduction,sts,256,-0.68359375,0.8999938566855983,1.566504986838524e-07,1.5664670838349894e-07
hydro_conduction,sts,256,-0.64453125,0.8999938573643876,1.573292880419075e-07,1.5732540545256012e-07
hydro_conduction,sts,256,-0.60546875,0.899993858005935,1.5797083541269075e-07,1.5796686512686178e-07
hydro_conduction,sts,256,-0.56640625,0.8999938586097614,1.5857466184598934e-07,1.5857060869393834e-07
hydro_conduction,sts,256,-0.52734375,0.8999938591754155,1.5914031592512146e-07,1.591361843781854e-07
hydro_conduction,sts,256,-0.48828125,0.8999938597024719,1.5966737232364636e-07,1.5966316790415975e-07
hydro_conduction,sts,256,-0.44921875,0.8999938601905352,1.6015543558012268e-07,1.6015116302693625e-07
hydro_conduction,sts,256,-0.41015625,0.8999938606392368,1.6060413721152855e-07,1.605998020285928e-07
hydro_conduction,sts,256,-0.37109375,0.8999938610482388,1.6101313915495297e-07,1.6100874617995296e-07
hydro_conduction,sts,256,-0.33203125,0.8999938614172306,1.6138213099203824e-07,1.6137768616677462e-07
hydro_conduction,sts,256,-0.29296875,0.8999938617459329,1.6171083327964908e-07,1.6170634247963405e-07
hydro_conduction,sts,256,-0.25390625,0.8999938620340971,1.6199899754987257e-07,1.6199446576681703e-07
hydro_conduction,sts,256,-0.21484375,0.8999938622815034,1.6224640375650523e-07,1.622418371495943e-07
hydro_conduction,sts,256,-0.17578125,0.8999938624879638,1.624528641608336e-07,1.6244826849932218e-07
hydro_conduction,sts,256,-0.13671875,0.8999938626533214,1.62618221777322e-07,1.6261360267587818e-07
hydro_conduction,sts,256,-0.09765625,0.8999938627774502,1.6274235059565711e-07,1.6273771372700772e-07
hydro_conduction,sts,256,-0.05859375,0.8999938628602551,1.6282515546972576e-07,1.6282050704822911e-07
hydro_conduction,sts,256,-0.01953125,0.8999938629016736,1.6286657400499394e-07,1.628619195030112e-07
hydro_conduction,sts,256,0.01953125,0.8999938629016736,1.6286657400499394e-07,1.628619195030112e-07
hydro_conduction,sts,256,0.05859375,0.8999938628602551,1.6282515546972576e-07,1.6282050704822911e-07
hydro_conduction,sts,256,0.09765625,0.8999938627774502,1.6274235059565711e-07,1.6273771372700772e-07
hydro_conduction,sts,256,0.13671875,0.8999938626533214,1.62618221777322e-07,1.6261360267587818e-07
hydro_conduction,sts,256,0.17578125,0.8999938624879638,1.624528641608336e-07,1.6244826849932218e-07
hydro_conduction,sts,256,0.21484375,0.8999938622815034,1.6224640375650523e-07,1.622418371495943e-07
hydro_conduction,sts,256,0.25390625,0.8999938620340971,1.6199899754987257e-07,1.6199446576681703e-07
hydro_conduction,sts,256,0.29296875,0.8999938617459329,1.6171083327964908e-07,1.6170634247963405e-07
hydro_conduction,sts,256,0.33203125,0.8999938614172306,1.6138213099203824e-07,1.6137768616677462e-07
hydro_conduction,sts,256,0.37109375,0.8999938610482388,1.6101313915495297e-07,1.6100874617995296e-07
hydro_conduction,sts,256,0.41015625,0.8999938606392368,1.6060413721152855e-07,1.605998020285928e-07
hydro_conduction,sts,256,0.44921875,0.8999938601905352,1.6015543558012268e-07,1.6015116302693625e-07
hydro_conduction,sts,256,0.48828125,0.8999938597024719,1.5966737232364636e-07,1.5966316790415975e-07
hydro_conduction,sts,256,0.52734375,0.8999938591754155,1.5914031592512146e-07,1.591361843781854e-07
hydro_conduction,sts,256,0.56640625,0.8999938586097614,1.5857466184598934e-07,1.5857060869393834e-07
hydro_conduction,sts,256,0.60546875,0.899993858005935,1.5797083541269075e-07,1.5796686512686178e-07
hydro_conduction,sts,256,0.64453125,0.8999938573643876,1.573292880419075e-07,1.5732540545256012e-07
hydro_conduction,sts,256,0.68359375,0.8999938566855983,1.566504986838524e-07,1.5664670838349894e-07
hydro_conduction,sts,256,0.72265625,0.8999938559700723,1.5593497271204626e-07,1.5593127897374375e-07
hydro_conduction,sts,256,0.76171875,0.8999938552183406,1.5518324103513947e-07,1.551796479927745e-07
hydro_conduction,sts,256,0.80078125,0.8999938544309593,1.5439585965282276e-07,1.543923712694619e-07
hydro_conduction,sts,256,0.83984375,0.8999938536085083,1.535734086566265e-07,1.5357002900734025e-07
hydro_conduction,sts,256,0.87890625,0.899993852751592,1.5271649245196528e-07,1.5271322507235747e-07
hydro_conduction,sts,256,0.91796875,0.8999938518608374,1.518257377597365e-07,1.5182258625432503e-07
hydro_conduction,sts,256,0.95703125,0.8999938509368935,1.509017939493873e-07,1.508987615033322e-07
hydro_conduction,sts,256,0.99609375,0.8999938499804309,1.499453312625576e-07,1.4994242114242536e-07
hydro_conduction,sts,256,1.03515625,0.8999938489921405,1.4895704092410256e-07,1.4895425605788856e-07
hydro_conduction,sts,256,1.07421875,0.8999938479727333,1.4793763369880253e-07,1.479349768684927e-07
hydro_conduction,sts,256,1.11328125,0.8999938469229392,1.468878395582962e-07,1.4688531307511036e-07
hydro_conduction,sts,256,1.15234375,0.8999938458435053,1.4580840568267917e-07,1.458060121921179e-07
hydro_conduction,sts,256,1.19140625,0.8999938447351977,1.447000981258384e-07,1.4469783886203076e-07
hydro_conduction,sts,256,1.23046875,0.8999938435987963,1.435636967084264e-07,1.4356157395483606e-07
hydro_conduction,sts,256,1.26953125,0.8999938424350981,1.4239999845955253e-07,1.423980136535038e-07
hydro_conduction,sts,256,1.30859375,0.8999938412449132,1.412098136199802e-07,1.4120796852717196e-07
hydro_conduction,sts,256,1.34765625,0.8999938400290672,1.3999396764052818e-07,1.399922625935098e-07
hydro_conduction,sts,256,1.38671875,0.8999938387883952,1.3875329563095562e-07,1.3875173237177216e-07
hydro_conduction,sts,256,1.42578125,0.8999938375237467,1.3748864713392095e-07,1.3748722592806077e-07
hydro_conduction,sts,256,1.46484375,0.8999938362359797,1.362008801297776e-07,1.3619960191430978e-07
hydro_conduction,sts,256,1.50390625,0.8999938349259634,1.3489086381213156e-07,1.3488972860251047e-07
